4
&
entradas/human_genoma_pequeno
*
2
5
1;3.948133
2;11.808275
3;8.598722
4;7.622498
5;13.032637
-
50
1;3.903474
2;11.991887
3;8.659637
4;7.516619
5;12.714697
6;11.268046
7;9.220076
8;8.559976
9;10.347826
10;17.607684
11;13.483819
12;150.932819
13;26.595763
14;82.454291
15;125.843389
16;82.003006
17;48.896837
18;5.727254
19;82.306981
20;53.221130
21;49.451601
22;5.609003
23;6.880468
24;5.017363
25;7.815454
26;6.964892
27;84.797283
28;8.251721
29;12.683789
30;6.466303
31;33.892354
32;9.821158
33;15.416083
34;76.351905
35;185.229489
36;5.789815
37;77.808864
38;18.753225
39;65.644858
40;138.672677
41;4.335966
42;5.850606
43;4.949070
44;5.063457
45;10.989316
46;10.046769
47;7.244104
48;27.483194
49;10.691266
50;58.006012
5
1;3.935978
2;11.917426
3;8.909830
4;7.734300
5;13.252045
-
50
1;3.874170
2;11.666366
3;8.578814
4;7.508431
5;12.852449
6;11.493964
7;9.369084
8;8.589595
9;10.159247
10;17.623656
11;13.362254
12;150.497121
13;26.769863
14;82.026790
15;125.203694
16;81.862725
17;49.000667
18;5.396960
19;81.824142
20;53.099172
21;49.488623
22;5.775941
23;6.808335
24;5.246445
25;7.909679
26;7.246562
27;84.885155
28;8.278509
29;12.529651
30;6.871055
31;33.895538
32;9.820874
33;15.280452
34;76.175002
35;184.548481
36;5.907462
37;77.615289
38;18.810747
39;65.660424
40;138.465716
41;4.335490
42;5.867578
43;4.812575
44;5.310144
45;11.504786
46;10.074011
47;7.095113
48;27.427805
49;10.697077
50;57.871420
5
1;3.949136
2;12.223127
3;8.969991
4;7.764358
5;13.228538
-
50
1;3.879654
2;11.661746
3;8.440801
4;7.599599
5;12.997265
6;11.515680
7;9.460296
8;8.633542
9;10.428476
10;17.583287
11;13.747785
12;150.842022
13;26.678911
14;82.674003
15;125.749661
16;82.107522
17;49.113531
18;5.617487
19;82.538232
20;53.372077
21;49.684166
22;5.597228
23;6.731133
24;4.999603
25;7.743234
26;7.049134
27;84.783058
28;8.218962
29;12.702303
30;6.490053
31;33.955769
32;9.885482
33;15.517479
34;76.299068
35;185.489975
36;5.834119
37;77.811693
38;18.700201
39;65.595882
40;138.778332
41;4.233587
42;5.846669
43;4.799517
44;5.070453
45;10.998122
46;10.215113
47;7.143674
48;27.578363
49;10.679832
50;57.912163
5
1;3.963875
2;11.665267
3;8.655996
4;7.543105
5;13.000887
-
50
1;3.849365
2;11.845257
3;8.784963
4;7.391467
5;12.720332
6;11.538386
7;9.387106
8;8.777850
9;10.338888
10;17.503613
11;13.672230
12;151.078452
13;26.644816
14;82.325780
15;125.918472
16;82.483767
17;49.096980
18;5.475697
19;82.159968
20;53.223991
21;49.491806
22;5.494290
23;6.700061
24;5.009476
25;7.861072
26;6.992664
27;84.759353
28;8.320860
29;12.658742
30;6.324895
31;33.678922
32;9.865953
33;15.181777
34;76.199694
35;185.222269
36;5.840699
37;77.888613
38;18.740108
39;65.909901
40;139.057572
41;4.352494
42;5.938150
43;4.971421
44;5.272445
45;11.493211
46;10.345343
47;7.266700
48;27.785544
49;10.819131
50;58.135551
5
1;3.950883
2;11.725386
3;8.800065
4;7.643365
5;13.128330
-
50
1;3.865884
2;11.653302
3;8.516564
4;7.429668
5;12.851346
6;11.410242
7;9.366599
8;8.494781
9;10.206779
10;17.456155
11;13.199046
12;150.816333
13;26.678212
14;82.227071
15;125.967373
16;82.256744
17;48.867147
18;5.493883
19;82.612599
20;53.347528
21;49.554403
22;5.738780
23;6.890288
24;5.133642
25;7.960877
26;7.069277
27;85.296887
28;8.185665
29;12.554762
30;6.350371
31;33.664204
32;9.754921
33;15.281863
34;76.248657
35;185.890482
36;5.982739
37;78.339178
38;18.807419
39;66.084763
40;139.685282
41;4.300273
42;5.913538
43;4.932734
44;5.261923
45;11.407950
46;10.406734
47;7.193207
48;27.660429
49;10.819284
50;58.219455
*
4
5
1;2.681664
2;9.113718
3;6.618405
4;6.106326
5;10.119794
-
50
1;2.781973
2;9.459585
3;6.991757
4;5.753494
5;9.869475
6;8.912435
7;7.263356
8;6.600651
9;8.124898
10;13.810231
11;10.048912
12;126.891430
13;21.751310
14;69.255863
15;105.692204
16;64.295439
17;41.468909
18;4.232287
19;69.506538
20;45.019634
21;41.805951
22;4.306640
23;5.440274
24;3.876976
25;6.030290
26;5.494770
27;71.375048
28;6.351824
29;10.166943
30;5.008088
31;28.553177
32;7.763445
33;12.549461
34;59.984719
35;146.064326
36;4.460473
37;60.861322
38;15.735416
39;54.703375
40;116.048650
41;3.448680
42;4.856358
43;3.941617
44;4.130716
45;8.640667
46;7.841817
47;5.414824
48;22.518297
49;9.016542
50;48.341710
5
1;2.804350
2;8.863896
3;6.513390
4;5.982683
5;10.387426
-
50
1;2.785897
2;8.963416
3;6.572033
4;5.590670
5;10.281348
6;8.618363
7;7.348857
8;6.488756
9;7.732981
10;14.377658
11;9.841604
12;119.168893
13;22.574633
14;68.847727
15;98.639931
16;69.184067
17;41.189179
18;4.121078
19;64.077574
20;44.637891
21;41.511509
22;4.203691
23;5.059286
24;3.797194
25;5.936038
26;5.447434
27;70.810650
28;6.228945
29;9.625366
30;5.075125
31;28.614165
32;7.471085
33;12.364692
34;60.261567
35;144.685920
36;4.470583
37;60.256587
38;15.584133
39;54.165482
40;109.072005
41;3.287834
42;4.811865
43;3.825276
44;4.108870
45;8.662842
46;7.595970
47;5.397030
48;22.747987
49;8.610844
50;47.914545
5
1;2.794092
2;8.880235
3;6.599623
4;5.809367
5;10.060824
-
50
1;2.758130
2;9.256323
3;6.466129
4;5.882605
5;10.344387
6;8.667329
7;7.420264
8;6.865104
9;8.285708
10;14.025803
11;10.042790
12;119.817171
13;21.062604
14;67.221122
15;96.515614
16;66.994735
17;40.799584
18;4.311941
19;67.464981
20;44.166619
21;38.473059
22;4.123440
23;5.271893
24;3.933573
25;5.926437
26;5.404852
27;71.230666
28;6.383945
29;9.500333
30;4.859727
31;28.433504
32;7.424626
33;12.474179
34;59.553175
35;154.913959
36;4.470479
37;64.818455
38;15.486490
39;54.273744
40;109.615612
41;3.343695
42;4.849030
43;3.921867
44;4.262587
45;8.689957
46;8.068098
47;5.750522
48;23.049142
49;8.333915
50;48.156333
5
1;2.678878
2;8.975886
3;6.477148
4;5.971410
5;10.494600
-
50
1;2.627586
2;8.982894
3;6.531088
4;5.887516
5;9.962391
6;8.665987
7;7.159130
8;6.738937
9;8.227445
10;14.411349
11;10.392317
12;120.462616
13;22.326563
14;68.988608
15;105.702932
16;69.285512
17;39.017352
18;4.246897
19;64.499378
20;45.474144
21;41.774575
22;4.301070
23;5.137475
24;4.043580
25;6.053196
26;5.417642
27;71.480424
28;6.441619
29;10.230406
30;5.126288
