1;2.027662
2;7.123305
3;5.258255
4;4.372925
5;7.675944
6;6.434170
7;5.199082
8;4.654668
9;5.986532
10;11.807096
11;7.917013
12;100.279611
13;17.365935
14;53.262651
15;83.642120
16;49.951851
17;31.532177
18;3.299482
19;49.645244
20;35.332216
21;33.885417
22;3.261667
23;3.864729
24;2.933585
25;4.551856
26;4.322112
27;55.810578
28;4.740016
29;7.470166
30;3.571496
31;22.513030
32;5.687122
33;9.378863
34;47.003588
35;118.370461
36;3.275965
37;47.025423
38;11.674422
39;40.458680
40;90.203630
41;2.453926
42;3.480509
43;2.759370
44;2.980103
45;6.111465
46;5.538012
47;4.028272
48;16.339496
49;6.516767
50;37.841287
51;4.109683
52;7.104478
53;5.980991
54;4.108099
55;4.265969
56;55.691731
57;5.739258
58;4.129820
59;5.782456
60;5.578276
61;4.360327
62;3.563087
63;3.180550
64;4.296715
65;4.483295
66;72.243053
67;3.325608
68;118.032283
69;2.848770
70;4.420602
71;3.679288
72;32.757417
73;3.687852
74;4.580989
75;12.777958
76;3.751510
77;4.111910
78;4.283548
79;3.964857
80;3.735217
81;4.986258
82;98.074111
83;43.063625
84;49.879407
85;2.517494
86;3.586338
87;3.568884
88;27.195982
89;3.125479
90;3.749229
91;4.143118
92;29.909095
93;3.653514
94;4.350845
95;4.428707
96;5.690121
97;152.812968
98;3.538734
99;2.982831
100;3.383991
101;3.541433
102;5.353809
103;5.986957
104;40.155741
105;41.798095
106;3.426313
107;3.790842
108;3.000614
109;2.626402
110;3.276995
111;3.821581
112;80.308631
113;63.981790
114;71.813981
115;3.347815
116;3.805313
117;5.890234
118;3.398626
119;4.096266
120;3.770811
121;3.001298
122;6.085878
123;5.467841
124;3.869954
125;113.637957
126;2.294116
127;2.847346
128;3.406639
129;3.706272
130;58.310688
131;3.934213
132;3.803414
133;2.759828
134;5.440076
135;52.168206
136;6.421448
137;133.925664
138;3.512174
139;3.133033
140;3.477838
141;3.784164
142;3.824749
143;48.957603
144;3.904621
145;4.441113
146;4.211078
147;37.460483
148;46.600396
149;3.242985
150;3.087678
151;22.172389
152;3.650168
153;24.399500
154;3.579640
155;32.570629
156;41.852318
157;30.556221
158;2.622923
159;2.876194
160;3.168788
161;4.856296
162;3.827862
163;13.349925
164;45.233059
165;3.694807
166;82.807280
167;3.316562
168;3.484714
169;3.649344
170;4.454227
171;33.457494
172;4.175480
173;4.124196
174;41.269778
175;23.273594
176;15.440607
177;3.257146
178;4.322434
179;5.479596
180;191.304085
181;10.210032
182;67.865046
183;3.362278
184;3.505467
185;4.001736
186;4.263614
187;22.519828
188;4.397027
189;3.986968
190;40.513613
191;3.842411
192;5.691288
193;2.987760
194;4.471355
195;3.857906
196;4.203642
197;44.213468
198;5.409810
199;4.212506
200;3.975003
201;4.050067
202;49.834247
203;4.195147
204;65.493767
205;4.001917
206;3.219023
207;4.559367
208;4.691625
209;4.109131
210;4.085887
211;25.116354
212;24.512253
213;4.058564
214;4.545609
215;139.348852
216;3.067476
217;3.577715
218;4.374315
219;62.863022
220;2.787936
221;4.587076
222;4.971585
223;81.966133
224;17.723132
225;3.062842
226;31.468380
227;5.389803
228;2.905351
229;10.000497
230;7.250400
231;28.173704
232;4.624116
233;5.717544
234;28.545786
235;3.731466
236;97.844575
237;3.518749
238;42.583082
239;8.187640
240;63.326008
241;2.617174
242;3.389169
243;26.526747
244;79.185279
245;7.895355
246;2.987063
247;4.250991
248;81.650364
249;25.285021
250;3.863513
251;3.135057
252;3.452289
253;3.427432
254;54.897161
255;3.653191
256;64.998329
257;3.850097
258;57.702332
259;2.875322
260;8.556486
261;3.393643
262;98.299718
263;57.705713
264;32.315049
265;2.895550
266;5.617493
267;3.487464
268;11.105006
269;3.745846
270;3.278003
271;33.328938
272;3.761634
273;3.854219
274;123.782330
275;82.977523
276;119.642848
277;1.990397
278;2.296989
279;2.539436
280;3.598539
281;31.559698
282;3.795619
283;3.533649
284;3.438444
285;6.288150
286;5.045428
287;3.946457
288;52.668446
289;4.566598
290;5.684555
291;56.753634
292;3.374593
293;3.760074
294;4.096855
295;76.218708
296;7.321475
297;2.557947
298;31.216810
299;26.101664
300;2.773207
301;2.940640
302;4.736980
303;6.594126
304;4.332896
305;103.307175
306;3.546479
307;3.726963
308;4.279739
309;29.630663
310;4.162110
311;36.440245
312;3.698504
313;4.162136
314;4.814798
315;4.856635
316;9.943409
317;53.754066
318;2.963618
319;4.062637
320;156.676716
321;53.532880
322;2.879437
323;2.678649
324;46.572036
325;3.135664
326;3.686165
327;3.563957
328;5.454704
329;4.681534
330;4.147935
331;4.805042
332;77.732728
333;4.193243
334;48.852794
335;3.662137
336;5.160273
337;4.547898
338;22.687544
339;5.460373
340;4.690424
341;4.861317
342;96.381721
343;3.763512
344;47.417245
345;3.439004
346;3.750215
347;5.725881
348;4.032597
349;5.556819
350;53.262642
351;5.175582
352;4.741516
353;51.795867
354;9.683573
355;3.102217
356;4.312559
357;324.980090
358;2.881848
359;2.050871
360;52.126098
361;30.215401
362;3.359555
363;4.669837
364;3.463157
365;38.960787
366;13.753536
367;3.995346
368;17.966487
369;57.321794
370;3.955091
371;4.214720
372;4.190915
373;3.763116
374;5.116914
375;4.543491
376;4.860483
377;4.877227
378;4.843531
379;95.715996
380;12.499104
381;3.662033
382;46.722625
383;80.530230
384;2.092231
385;4.520306
386;3.479291
387;4.199595
388;65.276282
389;3.143961
390;4.539823
391;3.833153
392;36.890254
393;40.159614
394;3.095219
395;3.804891
396;3.283597
397;11.354624
398;4.708560
399;4.242469
400;54.646134
