1;1.971026
2;6.429499
3;4.744125
4;4.074272
5;7.295455
6;5.850275
7;4.822717
8;4.521836
9;5.473123
10;10.950281
11;7.265549
12;99.252749
13;17.620208
14;51.723317
15;82.554204
16;52.474239
17;32.317392
18;2.796127
19;52.804873
20;35.898296
21;33.100826
22;2.996065
23;3.378094
24;2.671756
25;4.239153
26;3.718776
27;54.599583
28;4.438736
29;6.702236
30;3.223159
31;22.450796
32;5.407105
33;8.934798
34;49.522253
35;117.973163
36;2.874145
37;48.542138
38;11.948943
39;40.725168
40;90.034084
41;2.117553
42;3.093502
43;2.511800
44;2.641924
45;5.226171
46;4.964897
47;3.851881
48;16.762533
49;6.058202
50;35.878505
51;3.587155
52;6.982314
53;5.525297
54;4.157000
55;4.263500
56;55.271032
57;5.426009
58;3.803147
59;5.625273
60;5.164587
61;4.084864
62;3.133934
63;2.831315
64;3.859351
65;4.182863
66;71.481876
67;2.918317
68;120.719726
69;2.587103
70;4.088096
71;3.364029
72;32.788194
73;3.467543
74;4.192317
75;12.481320
76;3.340182
77;3.736891
78;4.009532
79;3.665412
80;3.718243
81;4.683501
82;97.144176
83;42.428877
84;51.354141
85;2.217164
86;3.462698
87;3.280025
88;27.819758
89;2.988008
90;3.428198
91;3.799112
92;30.294404
93;3.357387
94;3.903394
95;4.046940
96;5.352323
97;154.138009
98;3.276512
99;2.739620
100;3.389091
101;3.213904
102;4.956922
103;5.683953
104;38.887256
105;41.157890
106;3.028689
107;3.564289
108;2.674136
109;2.514778
110;2.913253
111;3.845262
112;85.035218
113;67.244307
114;69.997528
115;2.915415
116;3.385778
117;5.480242
118;3.338603
119;3.717823
120;3.287755
121;2.668967
122;5.803328
123;4.992594
124;3.517488
125;112.703853
126;2.083545
127;2.489283
128;3.208052
129;3.338369
130;58.393510
131;3.589082
132;3.555771
133;2.598490
134;4.972072
135;54.918196
136;6.099358
137;133.348037
138;3.304547
139;2.858509
140;3.120371
141;3.496648
142;3.406990
143;49.814271
144;3.561598
145;4.051838
146;4.208434
147;38.340140
148;47.384442
149;2.932429
150;2.785249
151;22.755649
152;3.307375
153;24.794160
154;3.313543
155;32.875188
156;41.623489
157;31.846594
158;2.478036
159;2.612713
160;2.786333
161;4.418782
162;3.410182
163;12.588863
164;46.031204
165;3.551880
166;85.252029
167;3.112638
168;3.310158
169;3.281053
170;4.147465
171;32.671706
172;3.904395
173;3.659613
174;42.697960
175;21.754272
176;15.158146
177;2.950464
178;3.880792
179;5.523137
180;187.044652
181;9.926692
182;66.774156
183;3.096687
184;3.292405
185;3.670665
186;3.982482
187;22.660163
188;4.105893
189;3.801133
190;38.501969
191;3.617271
192;5.369337
193;2.778490
194;4.052503
195;3.749468
196;3.961259
197;46.128941
198;5.021994
199;3.956364
200;3.869231
201;4.025698
202;51.799886
203;3.792868
204;69.336352
205;3.575176
206;2.873558
207;4.177960
208;4.337871
209;3.678557
210;3.864114
211;23.447288
212;24.342087
213;3.779223
214;4.326957
215;133.026946
216;2.782306
217;3.251829
218;4.213539
219;63.836589
220;2.432831
221;4.336724
222;4.525961
223;79.246180
224;17.434373
225;2.785452
226;30.535618
227;5.048718
228;2.818172
229;9.676595
230;6.898608
231;28.647351
232;4.032441
233;5.331413
234;29.278531
235;3.478892
236;94.800948
237;3.266977
238;44.881545
239;7.733419
240;63.244914
241;2.167929
242;2.984987
243;27.026922
244;78.024428
245;7.331422
246;2.636840
247;3.876960
248;79.754518
249;25.849627
250;3.473898
251;2.823344
252;3.121683
253;3.007831
254;54.339398
255;3.363957
256;68.004569
257;3.505738
258;56.528795
259;2.829744
260;8.560909
261;3.119510
262;96.285335
263;57.117038
264;32.890368
265;2.792010
266;5.454013
267;3.225076
268;10.745184
269;3.124667
270;3.182312
271;34.821020
272;3.361365
273;3.701718
274;124.595028
275;85.622926
276;126.847260
277;1.793596
278;2.127602
279;2.249176
280;3.266860
281;32.355072
282;3.509736
283;3.259524
284;3.139506
285;5.828894
286;4.535711
287;3.471654
288;53.059252
289;4.109310
290;5.319417
291;55.296648
292;3.013179
293;3.413928
294;3.627362
295;76.196581
296;7.077802
297;2.339344
298;31.699399
299;25.594840
300;2.591073
301;2.685943
302;4.451198
303;6.013485
304;4.089330
305;101.188226
306;3.277856
307;3.400599
308;3.971931
309;28.737738
310;3.776153
311;35.338280
312;3.337626
313;3.511626
314;4.448502
315;4.479865
316;9.746846
317;55.862567
318;2.684846
319;3.638840
320;158.789882
321;54.476067
322;2.461012
323;2.362671
324;45.187320
325;2.861443
326;3.428797
327;3.319411
328;5.046690
329;4.258916
330;4.163561
331;4.245014
332;74.822739
333;3.907063
334;51.321021
335;3.143579
336;4.742413
337;4.522844
338;23.318998
339;5.050685
340;4.212970
341;4.366342
342;95.961495
343;3.380066
344;45.391846
345;3.303671
346;3.670595
347;5.234355
348;3.726626
349;4.923487
350;54.984092
351;4.875720
352;4.393380
353;50.277539
354;8.700986
355;2.772084
356;3.801121
357;316.487857
358;2.585772
359;2.011265
360;51.473831
361;29.343015
362;2.920644
363;4.144351
364;3.219194
365;40.565047
366;13.494890
367;3.763576
368;17.602561
369;57.059194
370;3.499896
371;3.813464
372;3.868292
373;3.366238
374;4.658065
375;4.250020
376;4.542775
377;4.447977
378;4.495593
379;96.409813
380;12.049176
381;3.309781
382;45.482653
383;80.336625
384;1.839272
385;4.452743
386;3.172962
387;3.785053
388;67.749450
389;2.861921
390;4.113862
391;3.398529
392;38.396453
393;40.210181
394;2.815080
395;3.470029
396;2.991776
397;10.840584
398;4.354030
399;3.894465
400;57.103821
